title,slug,topCategoryName,origin,price_unit
Asperges violette Bio,asperges-violette-bio,Fruits et Légumes,FRANCE,13.98 € / KG
Asperges verte Bio,asperges-verte-bio,Fruits et Légumes,FRANCE,19.98 € / KG
Aubergines violettes bio,aubergines-violettes-bio,Fruits et Légumes,FRANCE,2.99 € / U
Aubergines Bio,aubergines-bio,Fruits et Légumes,ESPAGNE,2.00 € / U
Aubergines Bio,aubergines-bio,Fruits et Légumes,ESPAGNE,1.19 € / U
Avocat Bio HASS,avocat-bio-hass,Fruits et Légumes,ESPAGNE,5.98 € / KG
Avocat Hass Bio,avocat-hass-bio,Bio et Ecologie,ESPAGNE,1.69 € / U
Avocat Hass Bio,avocat-hass-bio,Fruits et Légumes,KENYA,1.69 € / U
Avocats Bio,avocats-bio,Fruits et Légumes,ESPAGNE,2.91 € / U
Avocats Bio,avocats-bio,Fruits et Légumes,ESPAGNE,3.29 € / U
Basilic en pot Bio,basilic-en-pot-bio,Fruits et Légumes,FRANCE,1.99 € / U
Betterave Bio Label Rouge,betterave-bio-label-rouge,Fruits et Légumes,FRANCE,3.96 € / KG
Betteraves Bio,betteraves-bio,Bio et Ecologie,FRANCE,2.78 € / KG
Brocoli bio,brocoli-bio,Fruits et Légumes,FRANCE,2.99 € / U
Butternut Bio,butternut-bio,Bio et Ecologie,ESPAGNE,4.39 € / KG
Carotte vrac Bio,carotte-vrac-bio,Fruits et Légumes,FRANCE,2.99 € / KG
Carottes Bio,carottes-bio,Fruits et Légumes,FRANCE,1.99 € / KG
Carottes bio,carottes-bio,Fruits et Légumes,FRANCE,2.19 € / KG
Carottes bio Carottes,carottes-bio-carottes,Fruits et Légumes,FRANCE,2.49 € / KG
Carottes Bio,carottes-bio,Fruits et Légumes,ITALIE,0.66 € / KG
Céleri rave bio,celeri-rave-bio,Fruits et Légumes,FRANCE,2.91 € / U
Céleri rave vrac Bio,celeri-rave-vrac-bio,Fruits et Légumes,FRANCE,3.29 € / KG
Céleri rave Bio,celeri-rave-bio,Bio et Ecologie,FRANCE,3.99 € / U
Champignon brun Bio,champignon-brun-bio,Fruits et Légumes,FRANCE,11.25 € / KG
Champignons blancs Bio,champignons-blancs-bio,Bio et Ecologie,ORIGINE C.E.E.,15.64 € / KG
Chou Bio vert,chou-bio-vert,Fruits et Légumes,FRANCE,2.96 € / KG
Chou bio blanc  CARREFOUR,chou-bio-blanc-carrefour,Fruits et Légumes,FRANCE,4.58 € / KG
Chou rouge bio demi,chou-rouge-bio-demi,Fruits et Légumes,FRANCE,4.58 € / KG
Chou Bio Kale,chou-bio-kale,Fruits et Légumes,FRANCE,12.95 € / KG
Chou-fleur Bio,chou-fleur-bio,Fruits et Légumes,FRANCE,2.99 € / U
Chou fleur Bio,chou-fleur-bio,Bio et Ecologie,FRANCE,4.29 € / U
Chou Fleur Bio GRAINES DE PAYSANS,chou-fleur-bio-graines-de-paysans,Fruits et Légumes,FRANCE,3.29 € / U
Ciboulette en pot Bio,ciboulette-en-pot-bio,Fruits et Légumes,FRANCE,1.99 € / U
Concombre Bio,concombre-bio,Fruits et Légumes,FRANCE,1.69 € / U
Concombre Bio NOUS ANTI GASPI,concombre-bio-nous-anti-gaspi,Fruits et Légumes,FRANCE,1.99 € / U
Coriandre en pot Bio,coriandre-en-pot-bio,Fruits et Légumes,FRANCE,1.99 € / U
Courge Buttercup Bio,courge-buttercup-bio,Fruits et Légumes,FRANCE,3.99 € / KG
Courge Spaghetti Bio,courge-spaghetti-bio,Bio et Ecologie,FRANCE,2.29 € / U
Courge Buttercup Bio,courge-buttercup-bio,Bio et Ecologie,FRANCE,3.39 € / KG
Courge Patisson CARREFOUR BIO,courge-patisson-carrefour-bio,Fruits et Légumes,FRANCE,2.59 € / KG
Courge Sucrine du Berry CARREFOUR BIO,courge-sucrine-du-berry-carrefour-bio,Fruits et Légumes,FRANCE,3.19 € / KG
Courge Shiatsu Bio CARREFOUR BIO,courge-shiatsu-bio-carrefour-bio,Fruits et Légumes,FRANCE,2.49 € / U
Courge découverte Bio,courge-decouverte-bio,Fruits et Légumes,FRANCE,2.59 € / U
Courge butternut bio CARREFOUR BIO,courge-butternut-bio-carrefour-bio,Fruits et Légumes,FRANCE,2.99 € / KG
Courgette ronde vrac Bio,courgette-ronde-vrac-bio,Fruits et Légumes,FRANCE,3.59 € / KG
Courgette CARREFOUR BIO,courgette-carrefour-bio,Fruits et Légumes,ESPAGNE,4.78 € / KG
Courgette Bio CARREFOUR BIO,courgette-bio-carrefour-bio,Fruits et Légumes,ESPAGNE,3.18 € / KG
Courgette ronde Bio,courgette-ronde-bio,Fruits et Légumes,ORIGINE C.E.E.,2.49 € / U
Courgettes Bio,courgettes-bio,Fruits et Légumes,ORIGINE C.E.E.,3.51 € / KG
Courgettes Bio,courgettes-bio,Fruits et Légumes,ESPAGNE,4.39 € / KG
Courgettes Bio,courgettes-bio,Bio et Ecologie,ESPAGNE,3.98 € / KG
Curcuma Bio,curcuma-bio,Fruits et Légumes,ORIGINE PAYS TIERS,24.88 € / KG
Echalotes bio 1/2 longues traditionnelles,echalotes-bio-1-2-longues-traditionnelles,Fruits et Légumes,FRANCE,5.96 € / KG
Gingembre Bio,gingembre-bio,Fruits et Légumes,PEROU,9.95 € / KG
Haricots verts plats Bio,haricots-verts-plats-bio,Fruits et Légumes,ESPAGNE,7.78 € / KG
Légumes à Pot au Feu Bio,legumes-a-pot-au-feu-bio,Bio et Ecologie,FRANCE,4.29 € / KG
Maïs épis Bio,mais-epis-bio,Bio et Ecologie,ESPAGNE,8.98 € / KG
Menthe Bio en pot,menthe-bio-en-pot,Fruits et Légumes,FRANCE,1.99 € / U
Navet boule or Bio,navet-boule-or-bio,Fruits et Légumes,FRANCE,2.59 € / U
Navets Bio,navets-bio,Fruits et Légumes,FRANCE,4.98 € / KG
Oignon jaune vrac Bio,oignon-jaune-vrac-bio,Fruits et Légumes,FRANCE,3.29 € / KG
Oignon rouge vrac Bio,oignon-rouge-vrac-bio,Fruits et Légumes,FRANCE,3.99 € / KG
Oignons jaunes Bio,oignons-jaunes-bio,Bio et Ecologie,FRANCE,2.69 € / KG
Oignons jaunes Bio,oignons-jaunes-bio,Fruits et Légumes,FRANCE,2.08 € / KG
Oignons rouges Bio,oignons-rouges-bio,Fruits et Légumes,FRANCE,5.70 € / KG
Oignons jaunes bio,oignons-jaunes-bio,Fruits et Légumes,ORIGINE C.E.E.,2.69 € / KG
Oignons roses Bio,oignons-roses-bio,Fruits et Légumes,FRANCE,5.98 € / KG
Oignons rouges Bio,oignons-rouges-bio,Bio et Ecologie,FRANCE,5.98 € / KG
Oignons rose Bio GRAINES DE PAYSANS,oignons-rose-bio-graines-de-paysans,Fruits et Légumes,FRANCE,6.30 € / KG
Panais Bio,panais-bio,Bio et Ecologie,ESPAGNE,4.19 € / U
Patate douce Bio,patate-douce-bio,Bio et Ecologie,FRANCE,5.98 € / KG
Persil plat en pot Bio,persil-plat-en-pot-bio,Fruits et Légumes,FRANCE,1.99 € / U
Persil frisé en pot Bio,persil-frise-en-pot-bio,Fruits et Légumes,FRANCE,1.99 € / U
Piment fort vrac Bio,piment-fort-vrac-bio,Bio et Ecologie,ESPAGNE,2.48 € / KG
Plant d'Aneth  Bio frais,plant-d-aneth-bio-frais,Fruits et Légumes,FRANCE,3.98 € / KG
Plant de Basilic Bio frais 'Grand Vert',plant-de-basilic-bio-frais-grand-vert,Fruits et Légumes,FRANCE,1.99 € / U
Plant de Basilic Bio frais,plant-de-basilic-bio-frais,Fruits et Légumes,ORIGINE C.E.E.,1.99 € / U
Plant de Ciboulette Bio frais,plant-de-ciboulette-bio-frais,Fruits et Légumes,FRANCE,3.98 € / KG
Plant de Coriandre Bio frais,plant-de-coriandre-bio-frais,Fruits et Légumes,FRANCE,3.98 € / U
Plant de Menthe Bio frais marocaine,plant-de-menthe-bio-frais-marocaine,Fruits et Légumes,FRANCE,3.98 € / KG
Plant de Persil frisé Bio frais,plant-de-persil-frise-bio-frais,Fruits et Légumes,FRANCE,3.98 € / KG
Plant de Thym Bio frais,plant-de-thym-bio-frais,Fruits et Légumes,FRANCE,3.98 € / KG
Poireau vrac Bio,poireau-vrac-bio,Fruits et Légumes,FRANCE,4.29 € / KG
Poireaux Bio,poireaux-bio,Bio et Ecologie,FRANCE,5.32 € / KG
Poireaux Bio,poireaux-bio,Fruits et Légumes,FRANCE,4.65 € / KG
Poivron rouge vrac Bio,poivron-rouge-vrac-bio,Fruits et Légumes,FRANCE,5.59 € / KG
Poivron Bio NOUS ANTI GASPI,poivron-bio-nous-anti-gaspi,Fruits et Légumes,FRANCE,6.63 € / KG
Poivron doux Bio,poivron-doux-bio,Fruits et Légumes,ESPAGNE,1.50 € / U
Poivron panachés Bio,poivron-panaches-bio,Fruits et Légumes,ORIGINE C.E.E.,2.00 € / U
Poivrons doux Bio,poivrons-doux-bio,Fruits et Légumes,ESPAGNE,1.50 € / U
Poivrons rouges Bio,poivrons-rouges-bio,Fruits et Légumes,ESPAGNE,2.00 € / U
Pommes de terre de consommation CARREFOUR BIO,pommes-de-terre-de-consommation-carrefour-bio,Fruits et Légumes,ORIGINE C.E.E,2.13 € / KG
Pommes de terre de consommation Bio,pommes-de-terre-de-consommation-bio,Fruits et Légumes,FRANCE,1.99 € / KG
Pommes de terre Nouvelle,pommes-de-terre-nouvelle,Fruits et Légumes,FRANCE,2.53 € / KG
Pommes de terre de consommation Vapeur,pommes-de-terre-de-consommation-vapeur,Bio et Ecologie,FRANCE,1.99 € / KG
Pommes de terre Grenaille CARREFOUR BIO,pommes-de-terre-grenaille-carrefour-bio,Fruits et Légumes,FRANCE,3.29 € / KG
Pommes de terre de consommation blanches chair ferme vrac Bio,pommes-de-terre-de-consommation-blanches-chair-ferme-vrac-bio,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes de terre primeur Bio,pommes-de-terre-primeur-bio,Fruits et Légumes,FRANCE,3.99 € / KG
Pommes de terre Grenaille,pommes-de-terre-grenaille,Bio et Ecologie,FRANCE,3.59 € / KG
Pommes de terre Purée / Four / Potage,pommes-de-terre-puree-four-potage,Bio et Ecologie,FRANCE,1.99 € / KG
Pommes de terre Grenaille Bio,pommes-de-terre-grenaille-bio,Fruits et Légumes,FRANCE,3.85 € / KG
Pommes de terre de consommation Bio,pommes-de-terre-de-consommation-bio,Fruits et Légumes,FRANCE,1.74 € / KG
Potimarron Bio,potimarron-bio,Fruits et Légumes,FRANCE,3.32 € / KG
Potimarron CARREFOUR BIO,potimarron-carrefour-bio,Fruits et Légumes,PAYS BAS,3.88 € / KG
Potimarron Bio GRAINES DE PAYSAN,potimarron-bio-graines-de-paysan,Fruits et Légumes,FRANCE,2.59 € / U
Potiron Bio tranche,potiron-bio-tranche,Bio et Ecologie,FRANCE,2.49 € / KG
Pousses d'épinard Bio,pousses-d-epinard-bio,Fruits et Légumes,FRANCE,21.90 € / KG
Radis rouge équeutés Bio,radis-rouge-equeutes-bio,Fruits et Légumes,FRANCE,7.96 € / KG
Radis Bio noir,radis-bio-noir,Fruits et Légumes,FRANCE,2.78 € / U
Radis noir Bio,radis-noir-bio,Fruits et Légumes,FRANCE,2.59 € / U
Radis roses Bio,radis-roses-bio,Fruits et Légumes,FRANCE,1.89 € / U
Radis noir Bio GRAINES DE PAYSANS,radis-noir-bio-graines-de-paysans,Fruits et Légumes,FRANCE,5.00 € / KG
Salade Batavia Bio,salade-batavia-bio,Fruits et Légumes,FRANCE,1.99 € / U
Salade Feuille de chêne blonde Bio FRUITS ET LEGUMES DE FRANCE,salade-feuille-de-chene-blonde-bio-fruits-et-legumes-de-france,Fruits et Légumes,FRANCE,1.99 € / U
Salade feuille de chêne blonde Bio,salade-feuille-de-chene-blonde-bio,Fruits et Légumes,FRANCE,1.99 € / U
Salade Scarole Bio,salade-scarole-bio,Fruits et Légumes,FRANCE,2.40 € / U
Salade sucrine Bio,salade-sucrine-bio,Fruits et Légumes,FRANCE,3.69 € / U
Salade mâche bio,salade-mache-bio,Fruits et Légumes,FRANCE,21.90 € / KG
Salade Jeunes pousses Bio,salade-jeunes-pousses-bio,Fruits et Légumes,FRANCE,21.90 € / KG
Salade Feuille de Chêne blonde en conversion Biologique,salade-feuille-de-chene-blonde-en-conversion-biologique,Bio et Ecologie,FRANCE,1.99 € / U
Salade jeunes pousses Bio,salade-jeunes-pousses-bio,Fruits et Légumes,FRANCE,19.90 € / KG
Salade Bio jeunes pousses d'épinard,salade-bio-jeunes-pousses-d-epinard,Bio et Ecologie,FRANCE,19.90 € / KG
Salade mâche Bio,salade-mache-bio,Bio et Ecologie,FRANCE,19.90 € / KG
Tomate Bio cerise mélangée,tomate-bio-cerise-melangee,Fruits et Légumes,FRANCE,9.56 € / KG
Tomate mélangée Bio,tomate-melangee-bio,Fruits et Légumes,FRANCE,5.59 € / KG
Tomate cerise,tomate-cerise,Fruits et Légumes,ESPAGNE,7.50 € / KG
Tomate ronde en grappe vrac Bio,tomate-ronde-en-grappe-vrac-bio,Bio et Ecologie,FRANCE,3.99 € / KG
Tomate cerise,tomate-cerise,Fruits et Légumes,ESPAGNE,7.50 € / KG
Tomate cerise,tomate-cerise,Fruits et Légumes,ESPAGNE,12.95 € / KG
Tomate ronde en grappe Bio,tomate-ronde-en-grappe-bio,Bio et Ecologie,ESPAGNE,6.15 € / KG
Tomate cerise,tomate-cerise,Fruits et Légumes,FRANCE,12.95 € / KG
Tomates rondes en grappe Bio,tomates-rondes-en-grappe-bio,Fruits et Légumes,FRANCE,5.02 € / KG
Tomates cerises rondes Bio,tomates-cerises-rondes-bio,Fruits et Légumes,FRANCE,12.50 € / KG
Tomates Ananas vrac Bio,tomates-ananas-vrac-bio,Fruits et Légumes,FRANCE,5.59 € / KG
Tomates Marmande vrac Bio,tomates-marmande-vrac-bio,Fruits et Légumes,FRANCE,5.59 € / KG
Tomates cerises Bio,tomates-cerises-bio,Fruits et Légumes,ESPAGNE,8.00 € / KG
Tomates rondes bio,tomates-rondes-bio,Fruits et Légumes,FRANCE,3.51 € / KG
Tomates cocktail en grappe Bio COCKTAIL EN GRAPPE,tomates-cocktail-en-grappe-bio-cocktail-en-grappe,Fruits et Légumes,ORIGINE C.E.E.,6.25 € / KG
Tomates allongées cœur Bio,tomates-allongees-coeur-bio,Fruits et Légumes,FRANCE,5.59 € / KG
Tomates rondes en grappe Bio,tomates-rondes-en-grappe-bio,Fruits et Légumes,FRANCE,2.49 € / KG
Tomates mélangées Bio GRAINES DE PAYSANS,tomates-melangees-bio-graines-de-paysans,Fruits et Légumes,FRANCE,6.00 € / KG
Tomates cerise,tomates-cerise,Fruits et Légumes,FRANCE,10.00 € / KG
Topinambour Bio,topinambour-bio,Bio et Ecologie,FRANCE,6.78 € / KG
Champignon brun,champignon-brun,Fruits et Légumes,origine UE et Hors U.E.,7.56 € / KG
Champignon cèpe vrac,champignon-cepe-vrac,Fruits et Légumes,FRANCE,7.79 € / KG
Champignons à farcir vrac,champignons-a-farcir-vrac,Fruits et Légumes,FRANCE,5.79 € / KG
Champignons blancs pieds coupés,champignons-blancs-pieds-coupes,Fruits et Légumes,FRANCE,3.50 € / KG
Champignons morilles séchées MAISON VIALADE,champignons-morilles-sechees-maison-vialade,Fruits et Légumes,ORIGINE PAYS TIERS,650.50 € / KG
Champignons blancs à farcir,champignons-blancs-a-farcir,Fruits et Légumes,FRANCE,6.44 € / KG
Champignons blancs  PETIT PRIX,champignons-blancs-petit-prix,Fruits et Légumes,POLOGNE,5.96 € / KG
Champignons à farcir,champignons-a-farcir,Fruits et Légumes,FRANCE,5.82 € / KG
Champignons Shiitake,champignons-shiitake,Fruits et Légumes,FRANCE,15.96 € / KG
Champignons blancs  CARREFOUR,champignons-blancs-carrefour,Fruits et Légumes,FRANCE,4.58 € / KG
Champignons Pleurote,champignons-pleurote,Fruits et Légumes,FRANCE,15.96 € / KG
Champignons blanc,champignons-blanc,Fruits et Légumes,FRANCE,3.99 € / KG
Champignons Pleurote CARREFOUR,champignons-pleurote-carrefour,Fruits et Légumes,FRANCE,15.96 € / KG
Champignons de Paris blancs  CARREFOUR,champignons-de-paris-blancs-carrefour,Fruits et Légumes,FRANCE,7.50 € / KG
Champignons bruns Bio,champignons-bruns-bio,Fruits et Légumes,FRANCE,11.45 € / KG
Champignons blancs émincés,champignons-blancs-eminces,Fruits et Légumes,FRANCE,10.00 € / KG
Champignons de Paris,champignons-de-paris,Fruits et Légumes,FRANCE,4.95 € / KG
Champignons bruns émincés,champignons-bruns-eminces,Fruits et Légumes,FRANCE,10.00 € / KG
Champignons trompettes de la mort séchées MAISON VIALADE,champignons-trompettes-de-la-mort-sechees-maison-vialade,Fruits et Légumes,ORIGINE PAYS TIERS,199.67 € / KG
Champignons cèpes séchés MAISON VIALADE,champignons-cepes-seches-maison-vialade,Fruits et Légumes,FRANCE,166.33 € / KG
Champignons Girolles séchées MAISON VIALADE,champignons-girolles-sechees-maison-vialade,Fruits et Légumes,ORIGINE PAYS TIERS,199.67 € / KG
Champignons mélange forestier séché MAISON VIALADE,champignons-melange-forestier-seche-maison-vialade,Fruits et Légumes,ORIGINE PAYS TIERS,133.00 € / KG
Champignons bruns Agroécologie FILIERE QUALITE CARREFOUR,champignons-bruns-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,11.45 € / KG
Champignons bruns à croquer,champignons-bruns-a-croquer,Fruits et Légumes,FRANCE,15.27 € / KG
Champignons blancs émincés,champignons-blancs-eminces,Fruits et Légumes,FRANCE,9.90 € / KG
Champignons blancs,champignons-blancs,Fruits et Légumes,origine UE et Hors U.E.,5.00 € / KG
Champignons blancs,champignons-blancs,Fruits et Légumes,FRANCE,5.00 € / KG
Champignons bruns émincés CARREFOUR LE MARCHE,champignons-bruns-eminces-carrefour-le-marche,Fruits et Légumes,POLOGNE,10.77 € / KG
Champignons noir parfumés MEI ASI,champignons-noir-parfumes-mei-asi,Fruits et Légumes,,53.88 € / KG
Champignons noir tendres extra parfumés MEI ASIA,champignons-noir-tendres-extra-parfumes-mei-asia,Fruits et Légumes,,86.20 € / KG
Champignons Morilles,champignons-morilles,Fruits et Légumes,CANADA,433.67 € / KG
Champignons de Paris blancs,champignons-de-paris-blancs,Fruits et Légumes,FRANCE,4.00 € / KG
Champignons noirs   séchés EAT THE WORLD,champignons-noirs-seches-eat-the-world,Fruits et Légumes,,40.80 € / KG
Girolles,girolles,Fruits et Légumes,FRANCE,59.96 € / KG
Morilles séchées ROGER DUTRUY,morilles-sechees-roger-dutruy,Fruits et Légumes,,550.00 € / KG
Pleurote Agroécologie FILIERE QUALITE CARREFOUR,pleurote-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,19.95 € / KG
Betteraves rouges cuites Bio,betteraves-rouges-cuites-bio,Fruits et Légumes,FRANCE,2.78 € / KG
Courgettes bio,courgettes-bio,Fruits et Légumes,FRANCE,3.49 € / KG
Salade Sucrine,salade-sucrine,Fruits et Légumes,FRANCE,0.99 € / U
Tomates rondes en grappe Bio,tomates-rondes-en-grappe-bio,Fruits et Légumes,ESPAGNE,4.98 € / KG
Aubergines Bio,aubergines-bio,Fruits et Légumes,ESPAGNE,2.79 € / U
Aubergines vrac Bio,aubergines-vrac-bio,Fruits et Légumes,ESPAGNE,5.99 € / KG
Aubergines violettes vrac,aubergines-violettes-vrac,Fruits et Légumes,ESPAGNE,1.00 € / KG
Aubergines Graffiti vrac CARREFOUR,aubergines-graffiti-vrac-carrefour,Fruits et Légumes,ESPAGNE,3.99 € / KG
Aubergines Bio,aubergines-bio,Fruits et Légumes,ESPAGNE,5.58 € / KG
Aubergines SIMPL,aubergines-simpl,Fruits et Légumes,ESPAGNE,2.78 € / KG
Courge potiron rouge agroécologie FILIERE QUALITE CARREFOUR,courge-potiron-rouge-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,3.99 € / U
Courgette vrac Bio,courgette-vrac-bio,Fruits et Légumes,ESPAGNE,4.59 € / KG
Courgette longue jaune vrac,courgette-longue-jaune-vrac,Fruits et Légumes,FRANCE,4.49 € / KG
Courgette SIMPL,courgette-simpl,Fruits et Légumes,FRANCE,1.89 € / KG
Courgettes rondes vrac,courgettes-rondes-vrac,Fruits et Légumes,ESPAGNE,2.99 € / KG
Courgettes,courgettes,Fruits et Légumes,ESPAGNE,2.79 € / KG
Courgettes blanches vrac,courgettes-blanches-vrac,Fruits et Légumes,FRANCE,4.49 € / KG
Courgettes PREMIER PRIX,courgettes-premier-prix,Fruits et Légumes,ESPAGNE,2.59 € / KG
Courgettes,courgettes,Fruits et Légumes,ESPAGNE,2.19 € / KG
Légumes  pour ratatouille,legumes-pour-ratatouille,Fruits et Légumes,ORIGINE C.E.E.,3.33 € / KG
Mini aubergine,mini-aubergine,Fruits et Légumes,ESPAGNE,26.95 € / KG
Mini courgette,mini-courgette,Fruits et Légumes,ORIGINE PAYS TIERS,5.59 € / U
Mini poivrons,mini-poivrons,Fruits et Légumes,ORIGINE PAYS TIERS,12.50 € / KG
Mini poivrons rouges et verts,mini-poivrons-rouges-et-verts,Fruits et Légumes,ESPAGNE,12.50 € / KG
Piment Antillais,piment-antillais,Fruits et Légumes,FRANCE,2.19 € / KG
Piment vert asiatique,piment-vert-asiatique,Fruits et Légumes,FRANCE,4.99 € / KG
Piment rouge asiatique,piment-rouge-asiatique,Fruits et Légumes,FRANCE,4.99 € / KG
Piments verts vrac,piments-verts-vrac,Fruits et Légumes,ESPAGNE,1.19 € / KG
Piments antillais,piments-antillais,Fruits et Légumes,ORIGINE PAYS TIERS,66.53 € / KG
Piments verts,piments-verts,Fruits et Légumes,FRANCE,23.27 € / KG
Piments rouges,piments-rouges,Fruits et Légumes,AFRIQUE DU SUD,30.00 € / KG
Poivron vert,poivron-vert,Fruits et Légumes,ESPAGNE,3.99 € / KG
Poivrons corne de bœuf vrac,poivrons-corne-de-boeuf-vrac,Fruits et Légumes,ESPAGNE,3.99 € / KG
Poivrons bicolores Bio,poivrons-bicolores-bio,Fruits et Légumes,ESPAGNE,3.59 € / U
Poivrons doux Bio,poivrons-doux-bio,Fruits et Légumes,FRANCE,2.99 € / U
Avocat SIMPL,avocat-simpl,Fruits et Légumes,COLOMBIE,2.29 € / U
Avocat Baby PETIT PRIX,avocat-baby-petit-prix,Fruits et Légumes,REPUBLIQUE DOMINICAINE,2.50 € / U
Avocat Bio,avocat-bio,Fruits et Légumes,ESPAGNE,1.69 € / U
Avocat CARREFOUR,avocat-carrefour,Fruits et Légumes,REPUBLIQUE DOMINICAINE,3.50 € / U
Betterave rouge primeur FILIERE QUALITE CARREFOUR,betterave-rouge-primeur-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,5.16 € / KG
Betteraves cuite vrac FILIERE QUALITE CARREFOUR,betteraves-cuite-vrac-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,3.99 € / KG
Betteraves rouges cuites,betteraves-rouges-cuites,Fruits et Légumes,ORIGINE C.E.E.,2.58 € / KG
Betteraves  rouges cuites agroécologie FILIERE QUALITE CARREFOUR,betteraves-rouges-cuites-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,2.00 € / KG
Betteraves agroécologie,betteraves-agroecologie,Fruits et Légumes,FRANCE,1.33 € / KG
Betteraves rouges agroécologie FILIERE QUALITE CARREFOUR,betteraves-rouges-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,2.50 € / KG
Concombre Noa,concombre-noa,Fruits et Légumes,ESPAGNE,1.19 € / U
Concombre Bio,concombre-bio,Fruits et Légumes,ESPAGNE,1.79 € / U
Concombre Bio,concombre-bio,Fruits et Légumes,FRANCE,1.79 € / U
Concombre Noa Bio,concombre-noa-bio,Fruits et Légumes,FRANCE,1.49 € / U
Mini betterave,mini-betterave,Fruits et Légumes,ORIGINE PAYS TIERS,5.59 € / U
Radis roses,radis-roses,Fruits et Légumes,FRANCE,2.25 € / KG
Radis noir,radis-noir,Fruits et Légumes,FRANCE,1.99 € / U
Blette,blette,Fruits et Légumes,FRANCE,3.19 € / KG
Cresson,cresson,Fruits et Légumes,FRANCE,15.27 € / KG
Endive vrac,endive-vrac,Fruits et Légumes,FRANCE,2.99 € / KG
Endives spéciale salade PERLE DU NORD,endives-speciale-salade-perle-du-nord,Fruits et Légumes,FRANCE,5.32 € / KG
Endives Carmines rouges,endives-carmines-rouges,Fruits et Légumes,FRANCE,13.30 € / KG
Endives,endives,Fruits et Légumes,FRANCE,3.98 € / KG
Endives blanches  REFLETS DE FRANCE,endives-blanches-reflets-de-france,Fruits et Légumes,FRANCE,5.98 € / KG
Endives rouges,endives-rouges,Fruits et Légumes,FRANCE,7.48 € / KG
Endives jeune Pousse,endives-jeune-pousse,Fruits et Légumes,FRANCE,8.33 € / KG
Endives,endives,Fruits et Légumes,FRANCE,3.79 € / U
Feuille de chêne  LES CRUDETTES,feuille-de-chene-les-crudettes,Fruits et Légumes,FRANCE,12.80 € / KG
Mâche sans résidu de pesticide,mache-sans-residu-de-pesticide,Fruits et Légumes,FRANCE,13.20 € / KG
Mélange de jeunes pousses,melange-de-jeunes-pousses,Fruits et Légumes,FRANCE,10.32 € / KG
Pousses d'haricot Mungo,pousses-d-haricot-mungo,Fruits et Légumes,FRANCE,3.75 € / KG
Roquette,roquette,Fruits et Légumes,FRANCE,10.32 € / KG
Roquette,roquette,Fruits et Légumes,ORIGINE C.E.E.,10.32 € / KG
Salade Feuille de chêne blonde,salade-feuille-de-chene-blonde,Fruits et Légumes,FRANCE,1.49 € / U
Salade Feuille de chêne rouge,salade-feuille-de-chene-rouge,Fruits et Légumes,FRANCE,1.39 € / U
Salade Frisée,salade-frisee,Fruits et Légumes,ESPAGNE,3.19 € / U
Salade Scarole,salade-scarole,Fruits et Légumes,ESPAGNE,3.19 € / U
Salade Mélange Gourmand LES CRUDETTES,salade-melange-gourmand-les-crudettes,Fruits et Légumes,FRANCE,10.75 € / KG
Salade mélange Gourmand LES CRUDETTES,salade-melange-gourmand-les-crudettes,Fruits et Légumes,FRANCE,9.34 € / KG
Salade mélangée LES CRUDETTES,salade-melangee-les-crudettes,Fruits et Légumes,FRANCE,6.25 € / KG
Salade cœur de frisée maxi LES CRUDETTES,salade-coeur-de-frisee-maxi-les-crudettes,Fruits et Légumes,ORIGINE C.E.E.,12.00 € / KG
Salade Cœur de laitue LES CRUDETTES,salade-coeur-de-laitue-les-crudettes,Fruits et Légumes,ORIGINE C.E.E.,14.00 € / KG
Salade 100% frisée cœur LES CRUDETTES,salade-100-frisee-coeur-les-crudettes,Fruits et Légumes,FRANCE,13.00 € / KG
Salade Mélange l'Irrésistible LES CRUDETTES,salade-melange-l-irresistible-les-crudettes,Fruits et Légumes,FRANCE,9.75 € / KG
Salade roquette BONDUELLE,salade-roquette-bonduelle,Fruits et Légumes,FRANCE,21.00 € / KG
Salade mâche roquette BONDUELLE,salade-mache-roquette-bonduelle,Fruits et Légumes,FRANCE,19.50 € / KG
Salade jeunes pousses BONDUELLE,salade-jeunes-pousses-bonduelle,Fruits et Légumes,FRANCE,16.90 € / KG
Salade cœur de laitue BONDUELLE,salade-coeur-de-laitue-bonduelle,Fruits et Légumes,FRANCE,8.88 € / KG
Salade jeunes pousses roquette BONDUELLE,salade-jeunes-pousses-roquette-bonduelle,Fruits et Légumes,FRANCE,16.90 € / KG
Salade pousses d'épinards BONDUELLE,salade-pousses-d-epinards-bonduelle,Fruits et Légumes,FRANCE,23.33 € / KG
Salade mâche BONDUELLE,salade-mache-bonduelle,Fruits et Légumes,FRANCE,21.00 € / KG
Salade Coeur de laitue BONDUELLE,salade-coeur-de-laitue-bonduelle,Fruits et Légumes,FRANCE,9.64 € / KG
