title,slug,topCategoryName,origin,price_unit
Crevettes décortiquées à l'ail et persil CARREFOUR LE MARCHE,crevettes-decortiquees-a-l-ail-et-persil-carrefour-le-marche,Viandes et Poissons,FRANCE,39.90 € / KG
Crevettes décortiquées de Madagascar ASC  FILIERE QUALITE CARREFOUR,crevettes-decortiquees-de-madagascar-asc-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,59.90 € / KG
Crevettes cuites 25/35 ASC,crevettes-cuites-25-35-asc,Viandes et Poissons,FRANCE,9.00 € / KG
Crevettes cuites 80/120 ASC,crevettes-cuites-80-120-asc,Viandes et Poissons,EQUATEUR,2.67 € / KG
Crevettes cuites 30/50 ASC,crevettes-cuites-30-50-asc,Viandes et Poissons,EQUATEUR,4.35 € / KG
Crevettes sauvage cuite U10,crevettes-sauvage-cuite-u10,Viandes et Poissons,ATLANTIQUE CENTRE EST,5.69 € / KG
Crevettes cuites 60/80 ASC,crevettes-cuites-60-80-asc,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),9.79 € / KG
Crevettes nature décortiquées cuites L'ASSIETTE BLEUE,crevettes-nature-decortiquees-cuites-l-assiette-bleue,Viandes et Poissons,,32.45 € / KG
Crevettes décortiquées DELPIERRE,crevettes-decortiquees-delpierre,Viandes et Poissons,FRANCE,38.83 € / KG
Crevettes nature décortiquées cuites L'ASSIETTE BLEUE,crevettes-nature-decortiquees-cuites-l-assiette-bleue,Viandes et Poissons,,39.90 € / KG
Crevettes sauce asiatique DELPIERRE,crevettes-sauce-asiatique-delpierre,Viandes et Poissons,FRANCE,44.54 € / KG
Crevettes Jumbo tigrées décortiquées PALAIS DES METS,crevettes-jumbo-tigrees-decortiquees-palais-des-mets,Viandes et Poissons,,54.30 € / KG
Crevettes cuites,crevettes-cuites,Viandes et Poissons,EQUATEUR,15.78 € / KG
Crevettes grises cuites,crevettes-grises-cuites,Viandes et Poissons,ATLANTIQUE NORD EST,2.89 € / KG
Crevettes qualité extra dégustation DELPIERRE,crevettes-qualite-extra-degustation-delpierre,Viandes et Poissons,EQUATEUR,47.07 € / KG
Demi tourteau cuit,demi-tourteau-cuit,Viandes et Poissons,ATLANTIQUE NORD EST,24.98 € / KG
"Fruits de mer demi tourteau, crevettes, bulots",fruits-de-mer-demi-tourteau-crevettes-bulots,Viandes et Poissons,FRANCE,19.99 € / KG
Gambas cuites et décortiquées CARREFOUR EXTRA,gambas-cuites-et-decortiquees-carrefour-extra,Viandes et Poissons,,35.90 € / KG
Gambas crues ASC  CARREFOUR LE MARCHE,gambas-crues-asc-carrefour-le-marche,Viandes et Poissons,EQUATEUR,17.48 € / KG
Gambas decortiquées DELPIERRE,gambas-decortiquees-delpierre,Viandes et Poissons,FRANCE,48.45 € / KG
Gambas décortiquées PALAIS DES METS,gambas-decortiquees-palais-des-mets,Viandes et Poissons,,55.63 € / KG
Langoustine cuite 16/20,langoustine-cuite-16-20,Viandes et Poissons,ATLANTIQUE NORD EST,12.21 € / KG
Langoustines entières cuites,langoustines-entieres-cuites,Viandes et Poissons,ATLANTIQUE NORD EST,32.48 € / KG
Langoustines  DELPIERRE,langoustines-delpierre,Viandes et Poissons,ATLANTIQUE NORD EST,34.95 € / KG
Noix de Saint Jacques sans corail beurre truffé CRUSTA C,noix-de-saint-jacques-sans-corail-beurre-truffe-crusta-c,Viandes et Poissons,ATLANTIQUE NORD EST,61.06 € / KG
Noix de St Jacques Coraillées,noix-de-st-jacques-coraillees,Viandes et Poissons,FRANCE,64.95 € / KG
Pince de tourteau cuit,pince-de-tourteau-cuit,Viandes et Poissons,ATLANTIQUE NORD EST,7.17 € / KG
Pinces de tourteaux cuites,pinces-de-tourteaux-cuites,Viandes et Poissons,ATLANTIQUE NORD EST,29.98 € / KG
Queues de crevettes ASC  CARREFOUR LE MARCHE,queues-de-crevettes-asc-carrefour-le-marche,Viandes et Poissons,VENEZUELA,18.30 € / KG
Queues de crevettes  natures décortiquées ASC  CARREFOUR LE MARCHE,queues-de-crevettes-natures-decortiquees-asc-carrefour-le-marche,Viandes et Poissons,FRANCE,30.76 € / KG
Queues de crevettes  natures décortiquées ASC  CARREFOUR LE MARCHE,queues-de-crevettes-natures-decortiquees-asc-carrefour-le-marche,Viandes et Poissons,FRANCE,33.33 € / KG
Queues de crevettes à la provençale DELPIERRE,queues-de-crevettes-a-la-provencale-delpierre,Viandes et Poissons,FRANCE,29.95 € / KG
Queues de crevettes sauvages DELPIERRE,queues-de-crevettes-sauvages-delpierre,Viandes et Poissons,FRANCE,32.45 € / KG
Queues de gambas ASC ail et persil DELPIERRE,queues-de-gambas-asc-ail-et-persil-delpierre,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),29.95 € / KG
Tourteau cuit,tourteau-cuit,Viandes et Poissons,ATLANTIQUE NORD EST,11.10 € / KG
Tourteau cuit 400/600,tourteau-cuit-400-600,Viandes et Poissons,ATLANTIQUE NORD EST,22.48 € / KG
Amandes vivantes,amandes-vivantes,Viandes et Poissons,FRANCE,10.72 € / KG
Anneaux d'encornet Géant,anneaux-d-encornet-geant,Viandes et Poissons,PEROU,20.63 € / KG
Bigorneau cuit,bigorneau-cuit,Viandes et Poissons,ATLANTIQUE NORD EST,1.79 € / KG
Bulot cuit,bulot-cuit,Viandes et Poissons,ATLANTIQUE NORD EST,5.75 € / KG
Bulots MSC FILIERE QUALITE CARREFOUR,bulots-msc-filiere-qualite-carrefour,Viandes et Poissons,ATLANTIQUE NORD EST,5.95 € / KG
Bulots  cuits MSC  CARREFOUR LE MARCHE,bulots-cuits-msc-carrefour-le-marche,Viandes et Poissons,ATLANTIQUE NORD EST,13.98 € / KG
Bulots cuits SIMPL,bulots-cuits-simpl,Viandes et Poissons,ATLANTIQUE NORD EST,9.18 € / KG
Calamars à l'encre LA COCA,calamars-a-l-encre-la-coca,Viandes et Poissons,,25.00 € / KG
Calamars Américaine  LA COCA,calamars-americaine-la-coca,Viandes et Poissons,,28.39 € / KG
Cocotte de Moules Française Cuisinées à la Crème d'Isigny,cocotte-de-moules-francaise-cuisinees-a-la-creme-d-isigny,Viandes et Poissons,FRANCE,11.98 € / KG
Cocotte de Moules Françaises Cuisinées à la Marinière,cocotte-de-moules-francaises-cuisinees-a-la-mariniere,Viandes et Poissons,FRANCE,11.98 € / KG
Coques vivantes,coques-vivantes,Viandes et Poissons,FRANCE,16.22 € / KG
Coques et amandes vivantes,coques-et-amandes-vivantes,Viandes et Poissons,FRANCE,11.98 € / KG
Encornet en lamelles saumurés décongelés,encornet-en-lamelles-saumures-decongeles,Viandes et Poissons,OCEAN PACIFIQUE,5.45 € / KG
Encornet en anneaux saumurés décongelés,encornet-en-anneaux-saumures-decongeles,Viandes et Poissons,OCEAN PACIFIQUE,7.75 € / KG
"Fruits de mer pinces de tourteau, crevettes, bulots",fruits-de-mer-pinces-de-tourteau-crevettes-bulots,Viandes et Poissons,FRANCE,22.21 € / KG
Huîtres creuses de Cancale N°3 FILIERE QUALITE CARREFOUR,huitres-creuses-de-cancale-n03-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,7.99 € / KG
Huitres de Bouzigues CARREFOUR LE MARCHE,huitres-de-bouzigues-carrefour-le-marche,Viandes et Poissons,FRANCE,8.66 € / KG
Moules de bouchot CARREFOUR,moules-de-bouchot-carrefour,Viandes et Poissons,FRANCE,5.56 € / KG
Moules de corde FILIERE QUALITE CARREFOUR,moules-de-corde-filiere-qualite-carrefour,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),5.71 € / KG
Moules  de bouchot FILIERE QUALITE CARREFOUR,moules-de-bouchot-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,5.71 € / KG
Moules de corde FILIERE QUALITE CARREFOUR,moules-de-corde-filiere-qualite-carrefour,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),5.71 € / KG
Moules de Bouchot de Saint Brieuc FILIERE QUALITE CARREFOUR,moules-de-bouchot-de-saint-brieuc-filiere-qualite-carrefour,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),6.42 € / KG
Moules de Bouchot Mont-St-Michel AOP FILIERE QUALITE CARREFOUR,moules-de-bouchot-mont-st-michel-aop-filiere-qualite-carrefour,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),7.14 € / KG
Moules à l'ail et persil CARREFOUR LE MARCHE,moules-a-l-ail-et-persil-carrefour-le-marche,Viandes et Poissons,FRANCE,25.36 € / KG
Moules de corde Espagne  SIMPL,moules-de-corde-espagne-simpl,Viandes et Poissons,ESPAGNE,3.92 € / KG
Moules de Hollande MSC,moules-de-hollande-msc,Viandes et Poissons,PAYS-BAS,4.00 € / KG
Moules de Bouchot IGP,moules-de-bouchot-igp,Viandes et Poissons,FRANCE,5.50 € / KG
"Moules au beurre, ail, persil PECHERIES SETOISES",moules-au-beurre-ail-persil-pecheries-setoises,Viandes et Poissons,,9.48 € / KG
Moules à la marinière PECHERIES SETOISES,moules-a-la-mariniere-pecheries-setoises,Viandes et Poissons,,9.58 € / KG
Moules cuisinées à la crème d'Isigny AOP,moules-cuisinees-a-la-creme-d-isigny-aop,Viandes et Poissons,ATLANTIQUE NORD EST,10.82 € / KG
Noix de pétoncle,noix-de-petoncle,Viandes et Poissons,ATLANTIQUE NORD EST,5.98 € / KG
Palourdes vivantes,palourdes-vivantes,Viandes et Poissons,FRANCE,27.48 € / KG
Palourdes et amandes vivantes,palourdes-et-amandes-vivantes,Viandes et Poissons,FRANCE,15.98 € / KG
Palourdes et coques vivantes,palourdes-et-coques-vivantes,Viandes et Poissons,FRANCE,21.98 € / KG
Seiche entière nettoyée décongelée,seiche-entiere-nettoyee-decongelee,Viandes et Poissons,OCEAN PACIFIQUE,8.45 € / KG
Supions saumurés,supions-saumures,Viandes et Poissons,OCEAN PACIFIQUE,6.45 € / KG
Tentacules d'encornet saumurées,tentacules-d-encornet-saumurees,Viandes et Poissons,OCEAN PACIFIQUE,4.95 € / KG
Tentacules de pouple cuit,tentacules-de-pouple-cuit,Viandes et Poissons,MAROC,55.56 € / KG
Huîtres Marennes Oléron Calibre N°3 Bio IGP,huitres-marennes-oleron-calibre-n03-bio-igp,Viandes et Poissons,FRANCE,10.00 € / KG
Huîtres Marennes Oleron Bio N°4 CARREFOUR BIO,huitres-marennes-oleron-bio-n04-carrefour-bio,Viandes et Poissons,FRANCE,11.84 € / KG
Huîtres creuses Bio de Chausey N°3,huitres-creuses-bio-de-chausey-n03,Viandes et Poissons,FRANCE,10.00 € / KG
Huîtres fines de claires Marennes Oléron N°3 FILIERE QUALITE CARREFOUR,huitres-fines-de-claires-marennes-oleron-n03-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,9.50 € / KG
Huîtres fines de Claires Marennes Oléron IGP N°4 FILIERE QUALITE CARREFOUR,huitres-fines-de-claires-marennes-oleron-igp-n04-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,7.66 € / KG
Huîtres creuses de Cancale N°4 FILIERE QUALITE CARREFOUR,huitres-creuses-de-cancale-n04-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,7.66 € / KG
Huîtres Normandie Ouest N°4 IGP FILIERE QUALITE CARREFOUR,huitres-normandie-ouest-n04-igp-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,7.66 € / KG
Huîtres de Bouzigues Bassin de Thau N°3  FILIERE QUALITE CARREFOUR,huitres-de-bouzigues-bassin-de-thau-n03-filiere-qualite-carrefour,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),7.99 € / KG
Huîtres creuses de Bretagne N°3 FILIERE QUALITE CARREFOUR,huitres-creuses-de-bretagne-n03-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,7.99 € / KG
Huîtres fines Normandie Ouest N°3 IGP FILIERE QUALITE CARREFOUR,huitres-fines-normandie-ouest-n03-igp-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.00 € / KG
Huîtres Bouzigues Bassin de Thau N°3 FILIERE QUALITE CARREFOUR,huitres-bouzigues-bassin-de-thau-n03-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.00 € / KG
Huîtres creuses de Bretagne N°3 FILIERE QUALITE CARREFOUR,huitres-creuses-de-bretagne-n03-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.00 € / KG
Huîtres creuses de Cancale N°3 FILIERE QUALITE CARREFOUR,huitres-creuses-de-cancale-n03-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.00 € / KG
Huîtres creuses de Bretagne N°3 FILIERE QUALITE CARREFOUR,huitres-creuses-de-bretagne-n03-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.66 € / KG
Huîtres creuses de Cancale N°3 FILIERE QUALITE CARREFOUR,huitres-creuses-de-cancale-n03-filiere-qualite-carrefour,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),8.66 € / KG
Huîtres Marennes Oléron IGP N°3 FILIERE QUALITE CARREFOUR,huitres-marennes-oleron-igp-n03-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.66 € / KG
Huîtres fines  Normandie Ouest N°3 IGP FILIERE QUALITE CARREFOUR,huitres-fines-normandie-ouest-n03-igp-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.66 € / KG
Huîtres de Bouzigues Bassin de Thau N°2 FILIERE QUALITE CARREFOUR,huitres-de-bouzigues-bassin-de-thau-n02-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.80 € / KG
Huîtres fines Normandie Ouest N°2 IGP FILIERE QUALITE CARREFOUR,huitres-fines-normandie-ouest-n02-igp-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.80 € / KG
Huîtres fines Marennes de Claires IGP N°2 FILIERE QUALITE CARREFOUR,huitres-fines-marennes-de-claires-igp-n02-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.80 € / KG
Huîtres creuse de Bretagne N°2 FILIERE QUALITE CARREFOUR,huitres-creuse-de-bretagne-n02-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.80 € / KG
Huîtres creuses de Cancale N°2 FILIERE QUALITE CARREFOUR,huitres-creuses-de-cancale-n02-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.80 € / KG
Huîtres spéciales Normandie Est N°2 IGP FILIERE QUALITE CARREFOUR,huitres-speciales-normandie-est-n02-igp-filiere-qualite-carrefour,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),9.20 € / KG
Huîtres spéciales de Claires Marennes Oléron IGP N°2 FILIERE QUALITE CARREFOUR,huitres-speciales-de-claires-marennes-oleron-igp-n02-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,9.20 € / KG
Huîtres fines Normandie Ouest N°3 IGP FILIERE QUALITE CARREFOUR,huitres-fines-normandie-ouest-n03-igp-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,9.99 € / KG
Huîtres de Claires Marennes Oléron IGP N°3 FILIERE QUALITE CARREFOUR,huitres-de-claires-marennes-oleron-igp-n03-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,10.50 € / KG
Huîtres spéciales Normandie Est N°3 IGP FILIERE QUALITE CARREFOUR,huitres-speciales-normandie-est-n03-igp-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,10.50 € / KG
Huîtres creuses de Bretagne N°3 ouverture facile  FILIERE QUALITE CARREFOUR,huitres-creuses-de-bretagne-n03-ouverture-facile-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,12.50 € / KG
Huîtres fines Marennes de Claires IGP N°3 FILIERE QUALITE CARREFOUR,huitres-fines-marennes-de-claires-igp-n03-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,12.50 € / KG
Huîtres creuses spéciales de Bretagne N°2 FILIERE QUALITE CARREFOUR,huitres-creuses-speciales-de-bretagne-n02-filiere-qualite-carrefour,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),22.99 € / KG
Huîtres longues SIMPL,huitres-longues-simpl,Viandes et Poissons,FRANCE,5.50 € / KG
Huîtres fines et creuses N°3,huitres-fines-et-creuses-n03,Viandes et Poissons,FRANCE,8.00 € / KG
Huîtres Arcachon N°2,huitres-arcachon-n02,Viandes et Poissons,FRANCE,8.80 € / KG
Huîtres Marennes Oléron IGP N°2,huitres-marennes-oleron-igp-n02,Viandes et Poissons,FRANCE,8.80 € / KG
Huîtres fines de Claires Marennes IGP N°4 FILIERE QUALITE CARREFOUR,huitres-fines-de-claires-marennes-igp-n04-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,8.96 € / KG
Huîtres d'Arcachon N°3,huitres-d-arcachon-n03,Viandes et Poissons,FRANCE,9.50 € / KG
Huîtres fines de Claires Marennes IGP N°3,huitres-fines-de-claires-marennes-igp-n03,Viandes et Poissons,FRANCE,9.50 € / KG
Huîtres Marennes Oléron IGP N°3,huitres-marennes-oleron-igp-n03,Viandes et Poissons,FRANCE,9.99 € / KG
Huîtres Fines de Claire Marennes N°2,huitres-fines-de-claire-marennes-n02,Viandes et Poissons,FRANCE,10.13 € / KG
Huîtres Marennes Oléron IGP N°4  FILIERE QUALITE CARREFOUR,huitres-marennes-oleron-igp-n04-filiere-qualite-carrefour,Viandes et Poissons,FRANCE,10.53 € / KG
Huîtres Marennes Oléron Label Rouge N°2,huitres-marennes-oleron-label-rouge-n02,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),11.50 € / KG
Huîtres fines de Claires Marennes N°3 Label Rouge IGP,huitres-fines-de-claires-marennes-n03-label-rouge-igp,Viandes et Poissons,FRANCE,12.00 € / KG
Huîtres Fines de Claires Marennes Oléron Label Rouge N°3,huitres-fines-de-claires-marennes-oleron-label-rouge-n03,Viandes et Poissons,FRANCE,12.99 € / KG
Huîtres fines Utah Beach N°3 CULTIMER,huitres-fines-utah-beach-n03-cultimer,Viandes et Poissons,FRANCE,13.00 € / KG
Huîtres spéciales Victorine N°3,huitres-speciales-victorine-n03,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),13.50 € / KG
Huîtres plates moyennes,huitres-plates-moyennes,Viandes et Poissons,FRANCE,15.14 € / KG
Huîtres Marennes Oléron IGP Label Rouge N°2 POUSSE EN CLAIRE,huitres-marennes-oleron-igp-label-rouge-n02-pousse-en-claire,Viandes et Poissons,ZONES DE CAPTURE MAREE (DIVERS),16.50 € / KG
Huîtres Marennes Oléron N°3 IGP Label Rouge POUSSE EN CLAIRE,huitres-marennes-oleron-n03-igp-label-rouge-pousse-en-claire,Viandes et Poissons,FRANCE,16.50 € / KG
Huîtres plates grosses,huitres-plates-grosses,Viandes et Poissons,FRANCE,21.10 € / KG
Huîtres plates très grosses,huitres-plates-tres-grosses,Viandes et Poissons,FRANCE,22.60 € / KG
